;station_code;measure_date;HS;TA_30MIN_MEAN;RH_30MIN_MEAN;TSS_30MIN_MEAN;TS0_30MIN_MEAN;TS25_30MIN_MEAN;TS50_30MIN_MEAN;TS100_30MIN_MEAN;RSWR_30MIN_MEAN;VW_30MIN_MEAN;VW_30MIN_MAX;DW_30MIN_MEAN;DW_30MIN_SD
6207;NEN1;2024-10-05T15:30:00Z;;1.518;92.0;;;;;;;2.481;3.892;259.4;10.72
6208;NEN1;2024-10-05T16:00:00Z;;1.5;88.7;;;;;;;2.509;3.735;264.2;11.39
6209;NEN1;2024-10-05T16:30:00Z;;1.222;91.4;;;;;;;2.237;3.461;265.6;11.59
6210;NEN1;2024-10-05T17:00:00Z;;0.585;86.6;;;;;;;2.769;3.97;255.8;7.59
6211;NEN1;2024-10-05T17:30:00Z;;0.338;73.9;;;;;;;2.924;4.322;230.3;8.14
6212;NEN1;2024-10-05T18:00:00Z;;-0.09;79.3;;;;;;;2.646;3.716;243.5;8.9
6213;NEN1;2024-10-05T18:30:00Z;;-0.195;76.7;;;;;;;3.314;3.989;249.0;4.711
6214;NEN1;2024-10-05T19:00:00Z;;0.005;65.27;;;;;;;3.885;4.635;254.9;4.021
6215;NEN1;2024-10-05T19:30:00Z;;0.175;55.68;;;;;;;4.198;4.713;257.9;2.797
6216;NEN1;2024-10-05T20:00:00Z;;0.407;48.86;;;;;;;4.088;5.691;257.0;5.538
6217;NEN1;2024-10-05T20:30:00Z;;1.105;33.77;;;;;;;3.818;5.163;246.6;6.591
6218;NEN1;2024-10-05T21:00:00Z;;1.296;29.69;;;;;;;3.173;4.596;243.5;9.84
6219;NEN1;2024-10-05T21:30:00Z;;1.303;28.12;;;;;;;2.645;3.559;249.8;11.53
6220;NEN1;2024-10-05T22:00:00Z;;1.416;27.01;;;;;;;3.166;3.931;246.7;9.44
6221;NEN1;2024-10-05T22:30:00Z;;1.659;25.64;;;;;;;3.818;4.733;245.1;5.618
6222;NEN1;2024-10-05T23:00:00Z;;1.871;24.58;;;;;;;4.491;6.473;247.2;7.81
6223;NEN1;2024-10-05T23:30:00Z;;1.556;26.16;;;;;;;3.164;4.733;259.6;9.36
6224;NEN1;2024-10-06T00:00:00Z;;1.393;26.73;;;;;;;3.847;5.886;256.8;6.341
6225;NEN1;2024-10-06T00:30:00Z;;1.58;23.99;;;;;;;4.085;6.023;248.3;7.72
6226;NEN1;2024-10-06T01:00:00Z;;2.262;20.85;;;;;;;3.839;5.261;243.9;8.73
6227;NEN1;2024-10-06T01:30:00Z;;2.405;20.29;;;;;;;3.984;5.476;249.0;7.52
6228;NEN1;2024-10-06T02:00:00Z;;1.989;21.15;;;;;;;3.754;5.241;268.5;11.26
6229;NEN1;2024-10-06T02:30:00Z;;2.285;18.63;;;;;;;3.86;5.554;256.7;9.44
6230;NEN1;2024-10-06T03:00:00Z;;2.552;17.1;;;;;;;3.724;5.671;252.9;9.42
6231;NEN1;2024-10-06T03:30:00Z;;3.07;13.9;;;;;;;4.05;5.847;245.3;8.18
6232;NEN1;2024-10-06T04:00:00Z;;3.267;13.03;;;;;;;4.337;6.317;249.2;8.62
6233;NEN1;2024-10-06T04:30:00Z;;3.292;13.26;;;;;;;4.088;6.551;257.3;9.72
6234;NEN1;2024-10-06T05:00:00Z;;2.922;14.78;;;;;;;4.442;6.903;262.2;7.05
6235;NEN1;2024-10-06T05:30:00Z;;2.335;17.04;;;;;;;4.518;5.886;258.1;5.407
6236;NEN1;2024-10-06T06:00:00Z;;2.784;13.94;;;;;;;4.729;7.84;254.4;5.923
6237;NEN1;2024-10-06T06:30:00Z;;3.349;12.47;;;;;;;4.034;7.04;250.1;9.63
6238;NEN1;2024-10-06T07:00:00Z;;3.568;12.5;;;;;;;4.49;7.49;254.4;7.86
6239;NEN1;2024-10-06T07:30:00Z;;3.223;14.45;;;;;;;2.874;5.006;255.6;13.23
6240;NEN1;2024-10-06T08:00:00Z;;3.257;14.92;;;;;;;2.659;4.146;261.0;10.68
6241;NEN1;2024-10-06T08:30:00Z;;2.964;16.1;;;;;;;2.77;4.009;263.9;7.7
6242;NEN1;2024-10-06T09:00:00Z;;3.123;16.36;;;;;;;3.998;6.238;242.7;13.05
6243;NEN1;2024-10-06T09:30:00Z;;2.732;52.3;;;;;;;2.689;7.92;225.3;26.24
6244;NEN1;2024-10-06T10:00:00Z;;2.753;53.03;;;;;;;2.809;5.456;157.3;19.1
6245;NEN1;2024-10-06T10:30:00Z;;2.67;61.94;;;;;;;0.729;3.246;218.0;40.28
6246;NEN1;2024-10-06T11:00:00Z;;2.42;75.8;;;;;;;2.378;8.37;238.5;21.85
6247;NEN1;2024-10-06T11:30:00Z;;2.814;79.0;;;;;;;3.999;9.11;259.5;19.15
6248;NEN3;2024-10-05T12:00:00Z;11.81;3.723;78.3;8.75;0.146;11.84;7.19;6.899;179.9;0.972;2.014;314.9;18.61
6249;NEN3;2024-10-05T12:30:00Z;9.97;3.982;76.0;8.94;0.774;14.5;8.2;6.381;176.1;0.708;1.819;315.5;23.97
6250;NEN3;2024-10-05T13:00:00Z;8.58;3.947;72.0;8.75;2.161;14.54;7.98;7.09;169.8;0.797;2.327;319.1;34.69
6251;NEN3;2024-10-05T13:30:00Z;7.69;4.225;71.1;8.9;3.017;14.56;7.92;7.24;160.3;0.874;2.699;313.2;26.49
6252;NEN3;2024-10-05T14:00:00Z;7.8;4.591;73.2;8.69;3.561;14.23;7.75;7.31;146.2;0.613;2.855;317.8;27.79
6253;NEN3;2024-10-05T14:30:00Z;6.676;4.986;73.5;8.39;3.814;12.61;7.58;7.43;129.2;0.771;2.19;313.2;24.51
6254;NEN3;2024-10-05T15:00:00Z;6.238;4.964;74.4;7.59;3.751;11.83;7.24;7.32;109.4;0.612;1.682;314.3;22.65
6255;NEN3;2024-10-05T15:30:00Z;5.393;5.435;71.8;6.91;3.542;11.29;6.254;7.12;86.8;0.266;1.506;276.9;30.54
6256;NEN3;2024-10-05T16:00:00Z;2.248;4.906;71.7;5.803;3.39;11.89;4.916;6.44;61.25;0.528;1.858;306.8;24.2
6257;NEN3;2024-10-05T16:30:00Z;6.508;4.767;70.7;4.237;3.036;9.23;4.876;5.542;31.55;0.222;1.33;295.9;15.44
6258;NEN3;2024-10-05T17:00:00Z;11.66;3.609;69.26;1.235;2.52;4.881;0.947;1.655;2.196;0.147;1.291;156.6;40.7
6259;NEN3;2024-10-05T17:30:00Z;10.91;3.116;71.2;0.591;2.206;4.232;-0.222;0.426;-0.718;1.181;1.975;96.8;11.7
6260;NEN3;2024-10-05T18:00:00Z;9.01;2.794;72.4;-0.035;1.958;3.856;-0.642;0.103;-1.346;1.104;2.249;93.5;10.94
6261;NEN3;2024-10-05T18:30:00Z;10.34;3.292;64.08;0.166;1.754;4.184;-0.206;0.452;-1.346;1.723;2.405;112.1;19.98
6262;NEN3;2024-10-05T19:00:00Z;12.72;3.042;63.09;-0.235;1.576;3.505;-0.98;-0.195;-1.391;0.814;2.053;116.6;15.89
6263;NEN3;2024-10-05T19:30:00Z;10.05;3.119;60.16;-0.447;1.398;3.705;-0.687;-0.13;-1.346;0.751;1.76;152.4;13.39
6264;NEN3;2024-10-05T20:00:00Z;9.44;3.218;55.78;-0.707;1.237;3.335;-1.101;-0.359;-1.347;0.852;1.701;130.2;20.1
6265;NEN3;2024-10-05T20:30:00Z;10.58;2.838;56.96;-0.878;1.088;2.974;-1.393;-0.604;-1.347;0.382;1.506;152.2;14.99
6266;NEN3;2024-10-05T21:00:00Z;9.55;2.813;53.43;-1.245;0.948;2.688;-1.838;-0.952;-1.347;0.667;1.564;91.5;8.31
6267;NEN3;2024-10-05T21:30:00Z;9.94;2.527;54.64;-1.372;0.826;2.335;-2.001;-1.003;-1.392;0.042;0.958;128.4;9.34
6268;NEN3;2024-10-05T22:00:00Z;9.05;2.617;50.15;-1.723;0.718;2.265;-2.105;-1.183;-1.392;0.171;0.997;138.5;4.387
6269;NEN3;2024-10-05T22:30:00Z;10.26;3.214;39.57;-1.521;0.624;2.432;-2.068;-1.095;-1.347;0.992;1.74;110.6;11.12
6270;NEN3;2024-10-05T23:00:00Z;10.88;2.983;41.53;-1.463;0.548;2.517;-1.933;-1.195;-1.347;0.533;1.193;127.8;24.14
6271;NEN3;2024-10-05T23:30:00Z;9.66;3.189;38.94;-1.561;0.483;2.317;-2.187;-1.131;-1.347;0.921;1.799;101.8;9.4
6272;NEN3;2024-10-06T00:00:00Z;9.52;3.437;32.56;-1.383;0.425;2.355;-2.071;-1.04;-1.347;1.366;2.64;96.7;11.57
6273;NEN3;2024-10-06T00:30:00Z;10.19;3.034;31.23;-1.586;0.371;2.252;-1.903;-0.776;-1.347;0.429;2.034;128.2;48.17
6274;NEN3;2024-10-06T01:00:00Z;9.55;2.878;36.66;-1.888;0.32;2.298;-2.106;-1.151;-1.347;0.413;1.467;114.7;16.93
6275;NEN3;2024-10-06T01:30:00Z;8.34;3.262;32.84;-1.812;0.272;2.195;-2.171;-1.028;-1.347;0.49;1.74;101.1;11.99
6276;NEN3;2024-10-06T02:00:00Z;9.0;3.497;29.63;-1.634;0.229;2.724;-1.443;-0.481;-1.347;0.986;3.579;112.3;17.37
6277;NEN3;2024-10-06T02:30:00Z;9.96;2.891;33.3;-1.592;0.191;2.671;-1.704;-0.823;-1.347;1.137;2.327;137.2;22.1
6278;NEN3;2024-10-06T03:00:00Z;10.19;3.403;29.34;-1.537;0.154;2.701;-1.609;-0.689;-1.347;0.827;2.053;139.6;25.9
6279;NEN3;2024-10-06T03:30:00Z;10.12;3.542;25.97;-1.384;0.112;2.71;-1.423;-0.488;-1.347;0.373;2.327;151.1;23.13
6280;NEN3;2024-10-06T04:00:00Z;10.31;3.37;28.16;-1.218;0.073;2.958;-1.163;-0.314;-1.392;0.444;1.291;162.4;13.69
6281;NEN3;2024-10-06T04:30:00Z;9.69;3.483;28.92;-1.004;0.042;3.462;-0.713;0.025;-1.392;0.796;1.799;157.4;21.28
6282;NEN3;2024-10-06T05:00:00Z;9.32;3.91;23.03;-0.616;0.012;4.008;-0.117;0.699;-1.347;0.876;2.699;153.6;23.99
6283;NEN3;2024-10-06T05:30:00Z;10.2;5.145;15.93;-0.121;-0.013;4.464;0.49;1.419;-0.696;0.666;2.601;122.9;24.43
6284;NEN3;2024-10-06T06:00:00Z;9.32;5.22;16.12;0.92;-0.032;5.468;1.629;2.456;1.437;0.241;1.584;73.6;55.5
6285;NEN3;2024-10-06T06:30:00Z;8.09;4.567;21.23;1.907;-0.032;5.833;1.842;2.567;12.79;0.477;1.701;78.2;31.86
6286;NEN3;2024-10-06T07:00:00Z;8.5;4.664;22.81;2.455;-0.017;6.917;2.802;3.341;22.73;0.533;1.78;76.7;13.92
6287;NEN3;2024-10-06T07:30:00Z;8.46;5.0;22.23;2.885;-0.003;7.95;3.709;4.104;28.5;0.338;1.564;64.52;47.5
6288;NEN3;2024-10-06T08:00:00Z;8.57;4.811;26.26;3.464;0.007;8.59;4.223;4.399;30.33;0.149;1.545;123.8;35.0
6289;NEN3;2024-10-06T08:30:00Z;9.05;5.227;26.8;4.101;0.016;9.18;4.84;4.975;31.41;0.263;1.428;115.8;53.34
6290;NEN3;2024-10-06T09:00:00Z;9.73;5.318;25.51;4.015;0.029;9.08;4.774;4.924;24.05;0.701;2.347;118.9;46.71
6291;NEN3;2024-10-06T09:30:00Z;8.84;5.793;24.88;5.276;0.038;10.36;6.011;5.991;44.03;0.241;1.858;250.8;60.7
6292;NEN3;2024-10-06T10:00:00Z;11.65;6.184;28.16;5.92;0.046;10.94;6.58;6.521;44.36;0.609;2.151;215.1;26.08
6293;NEN3;2024-10-06T10:30:00Z;12.38;6.284;33.14;6.804;0.068;11.61;7.13;6.943;48.44;0.331;1.428;353.9;45.36
6294;NEN3;2024-10-06T11:00:00Z;10.13;6.564;41.63;7.23;0.117;11.81;7.42;7.25;49.98;0.193;1.467;354.8;22.0
6295;NEN3;2024-10-06T11:30:00Z;11.04;6.379;48.64;8.03;0.269;12.57;7.84;7.48;66.25;0.28;2.034;295.1;53.85
6296;OBM2;2024-10-05T12:00:00Z;5.593;2.748;100.0;11.68;3.82;15.96;7.17;6.015;151.8;1.025;2.19;45.53;20.87
6297;OBM2;2024-10-05T12:30:00Z;3.524;3.001;100.0;11.0;4.163;13.67;6.727;5.743;125.8;0.963;2.268;56.94;16.91
6298;OBM2;2024-10-05T13:00:00Z;4.446;2.477;100.0;8.49;4.426;8.89;4.712;4.642;72.4;0.691;2.308;53.56;15.82
6299;OBM2;2024-10-05T13:30:00Z;3.727;2.106;100.0;6.213;4.603;7.95;3.922;3.557;48.03;0.731;2.327;58.36;18.18
6300;OBM2;2024-10-05T14:00:00Z;4.414;2.022;100.0;5.476;4.722;6.878;3.971;3.777;44.29;0.272;1.31;50.67;20.76
6301;OBM2;2024-10-05T14:30:00Z;4.99;2.137;100.0;3.759;4.784;8.34;3.977;3.69;33.27;0.198;1.134;102.9;24.54
6302;OBM2;2024-10-05T15:00:00Z;5.092;2.039;100.0;1.783;4.794;4.569;2.952;2.932;22.23;0.458;2.014;179.8;30.7
6303;OBM2;2024-10-05T15:30:00Z;5.204;1.959;100.0;0.434;4.773;2.619;2.122;2.301;14.93;0.565;1.819;236.7;24.74
6304;OBM2;2024-10-05T16:00:00Z;5.16;1.889;100.0;-0.731;4.71;1.46;1.323;1.615;8.49;0.62;2.366;237.6;25.6
6305;OBM2;2024-10-05T16:30:00Z;5.297;1.849;100.0;-1.023;4.628;0.862;0.948;1.283;4.189;1.223;2.816;222.8;21.56
6306;OBM2;2024-10-05T17:00:00Z;4.064;1.606;100.0;-1.727;4.538;-0.056;0.082;0.518;1.07;1.036;2.933;241.6;37.21
6307;OBM2;2024-10-05T17:30:00Z;4.191;1.143;100.0;-3.483;4.43;-1.412;-1.103;-0.445;-1.159;0.517;1.506;273.0;21.92
6308;OBM2;2024-10-05T18:00:00Z;4.385;0.91;100.0;-4.474;4.318;-2.327;-1.777;-0.885;-1.337;0.527;1.447;306.8;33.92
6309;OBM2;2024-10-05T18:30:00Z;4.309;1.59;77.5;-4.806;4.213;-2.271;-1.388;-0.424;-1.338;0.481;2.249;266.2;35.7
6310;OBM2;2024-10-05T19:00:00Z;5.599;3.46;43.71;-3.857;4.107;-0.701;0.879;1.808;-1.338;1.26;6.082;190.7;30.22
6311;OBM2;2024-10-05T19:30:00Z;5.916;4.346;36.72;-2.918;4.008;1.209;2.599;3.242;-1.338;1.728;5.534;194.8;32.38
6312;OBM2;2024-10-05T20:00:00Z;7.63;4.278;35.71;-2.894;3.92;1.584;2.674;3.291;-1.449;1.504;5.437;208.2;42.96
6313;OBM2;2024-10-05T20:30:00Z;7.61;4.125;36.01;-3.004;3.835;1.616;2.607;3.199;-1.338;1.381;6.082;218.2;44.6
6314;OBM2;2024-10-05T21:00:00Z;6.42;4.134;35.89;-3.119;3.751;1.3;2.323;2.912;-1.337;2.19;6.258;217.0;27.85
6315;OBM2;2024-10-05T21:30:00Z;6.698;4.77;30.44;-2.633;3.677;2.236;2.779;3.338;-1.337;3.306;5.339;247.6;11.85
6316;OBM2;2024-10-05T22:00:00Z;5.868;5.528;22.12;-3.095;3.606;2.417;3.499;4.174;-1.471;1.598;4.459;220.8;39.72
6317;OBM2;2024-10-05T22:30:00Z;5.705;5.073;20.95;-4.623;3.549;0.127;2.546;3.388;-1.337;0.596;3.012;92.7;55.95
6318;OBM2;2024-10-05T23:00:00Z;5.013;5.025;21.46;-5.035;3.497;0.236;2.181;3.066;-1.471;1.093;4.068;178.7;38.72
6319;OBM2;2024-10-05T23:30:00Z;5.367;4.467;24.74;-5.812;3.44;-0.463;1.029;1.991;-1.337;0.643;3.031;227.8;42.26
6320;OBM2;2024-10-06T00:00:00Z;5.807;4.609;25.03;-3.76;3.378;1.581;2.746;3.327;-1.337;2.051;5.397;189.6;22.95
6321;OBM2;2024-10-06T00:30:00Z;5.181;4.956;18.24;-4.216;3.318;1.398;2.422;3.097;-1.337;1.91;6.082;196.7;19.84
6322;OBM2;2024-10-06T01:00:00Z;4.24;4.183;19.16;-6.446;3.266;-0.747;0.205;1.268;-1.471;0.67;2.64;250.3;32.12
6323;OBM2;2024-10-06T01:30:00Z;5.003;4.517;17.63;-5.912;3.209;-0.077;1.296;2.229;-1.337;0.918;4.517;200.5;42.22
6324;OBM2;2024-10-06T02:00:00Z;4.843;5.406;15.19;-4.117;3.153;2.113;3.193;3.895;-1.337;2.058;4.928;214.8;28.93
6325;OBM2;2024-10-06T02:30:00Z;5.486;4.531;16.91;-4.683;3.1;0.785;1.671;2.386;-1.337;1.545;5.378;208.1;28.34
6326;OBM2;2024-10-06T03:00:00Z;5.648;4.34;16.14;-5.501;3.052;0.078;1.105;1.957;-1.471;1.006;3.716;225.0;39.04
6327;OBM2;2024-10-06T03:30:00Z;4.514;4.309;16.13;-5.732;3.004;0.02;0.958;1.913;-1.337;0.501;2.855;244.0;43.78
6328;OBM2;2024-10-06T04:00:00Z;5.637;4.632;14.05;-5.277;2.957;0.166;1.463;2.441;-1.337;0.124;1.721;336.2;57.54
6329;OBM2;2024-10-06T04:30:00Z;5.943;5.63;11.05;-4.095;2.913;0.876;2.8;3.785;-1.337;0.496;4.068;134.2;59.85
6330;OBM2;2024-10-06T05:00:00Z;4.567;5.428;12.36;-4.123;2.877;1.335;3.14;3.896;-1.337;0.469;4.224;115.0;55.84
6331;OBM2;2024-10-06T05:30:00Z;5.895;5.13;13.89;-3.494;2.845;1.09;2.926;3.672;-0.78;0.442;3.422;138.0;55.59
6332;OBM2;2024-10-06T06:00:00Z;4.893;5.122;15.61;-2.129;2.821;2.245;3.591;4.209;1.694;0.322;3.051;16.46;58.13
6333;OBM2;2024-10-06T06:30:00Z;6.197;5.28;16.53;-0.55;2.795;4.01;4.417;4.843;13.6;1.996;4.263;276.0;24.71
6334;OBM2;2024-10-06T07:00:00Z;5.236;5.576;16.34;0.488;2.782;4.621;5.223;5.472;24.09;0.517;3.364;26.77;59.42
6335;OBM2;2024-10-06T07:30:00Z;5.284;5.992;14.68;1.463;2.779;5.277;5.753;5.987;28.19;0.586;3.677;47.12;44.59
6336;OBM2;2024-10-06T08:00:00Z;6.176;6.545;12.87;2.155;2.788;6.038;6.377;6.535;29.19;1.464;5.339;92.2;49.44
6337;OBM2;2024-10-06T08:30:00Z;6.559;6.721;13.07;3.222;2.82;6.998;6.98;7.05;34.2;0.954;3.422;12.4;26.32
6338;OBM2;2024-10-06T09:00:00Z;5.046;6.024;16.24;2.733;2.886;6.242;6.032;6.161;23.62;1.647;6.101;278.1;21.75
6339;OBM2;2024-10-06T09:30:00Z;4.85;6.789;17.34;4.884;2.954;7.89;7.3;7.35;51.42;3.192;6.864;229.7;25.74
6340;OBM2;2024-10-06T10:00:00Z;3.835;7.54;16.83;6.416;3.027;9.21;8.35;8.33;63.56;3.373;7.37;240.4;25.45
6341;OBM2;2024-10-06T10:30:00Z;4.726;7.21;34.0;6.494;3.133;8.37;7.52;7.36;45.44;1.493;8.82;167.2;47.77
6342;OBM2;2024-10-06T11:00:00Z;3.426;7.03;55.17;8.26;3.269;9.33;8.16;7.99;70.2;2.524;8.41;190.0;42.6
6343;OBM2;2024-10-06T11:30:00Z;3.283;7.64;55.7;10.35;3.441;11.61;9.42;9.08;75.6;1.699;7.04;157.5;42.76
6344;OBW1;2024-10-05T12:00:00Z;;-0.417;100.0;;;;;;;0.67;2.464;222.8;34.99
6345;OBW1;2024-10-05T12:30:00Z;;-0.975;100.0;;;;;;;1.697;3.677;212.7;25.12
6346;OBW1;2024-10-05T13:00:00Z;;-0.269;100.0;;;;;;;0.802;2.425;237.3;39.66
6347;OBW1;2024-10-05T13:30:00Z;;1.153;100.0;;;;;;;0.067;1.682;177.0;51.09
6348;OBW1;2024-10-05T14:00:00Z;;0.179;100.0;;;;;;;0.45;2.112;151.3;21.6
6349;OBW1;2024-10-05T14:30:00Z;;0.027;100.0;;;;;;;0.104;1.799;81.4;48.44
6350;OBW1;2024-10-05T15:00:00Z;;-0.2;100.0;;;;;;;2.311;4.126;32.81;14.47
6351;OBW1;2024-10-05T15:30:00Z;;-1.795;100.0;;;;;;;2.13;3.637;36.93;12.76
6352;OBW1;2024-10-05T16:00:00Z;;-0.299;98.7;;;;;;;0.411;1.975;68.22;26.53
6353;OBW1;2024-10-05T16:30:00Z;;-1.505;99.5;;;;;;;1.003;2.19;163.0;15.55
6354;OBW1;2024-10-05T17:00:00Z;;-2.568;100.0;;;;;;;2.046;3.442;161.1;9.55
6355;OBW1;2024-10-05T17:30:00Z;;-2.912;100.0;;;;;;;2.908;3.52;169.3;8.35
6356;OBW1;2024-10-05T18:00:00Z;;-3.186;100.0;;;;;;;3.32;3.911;190.2;8.78
6357;OBW1;2024-10-05T18:30:00Z;;-3.181;100.0;;;;;;;3.652;4.811;216.4;10.51
6358;OBW1;2024-10-05T19:00:00Z;;-3.207;100.0;;;;;;;3.284;4.674;225.0;12.35
6359;OBW1;2024-10-05T19:30:00Z;;-2.823;100.0;;;;;;;3.399;5.163;239.3;11.48
6360;OBW1;2024-10-05T20:00:00Z;;-3.155;100.0;;;;;;;2.171;4.361;214.6;20.14
6361;OBW1;2024-10-05T20:30:00Z;;-3.115;99.2;;;;;;;1.409;3.52;191.3;28.51
6362;OBW1;2024-10-05T21:00:00Z;;-2.83;94.1;;;;;;;1.61;3.813;197.4;25.25
6363;OBW1;2024-10-05T21:30:00Z;;-2.967;91.0;;;;;;;0.763;2.679;183.3;37.6
6364;OBW1;2024-10-05T22:00:00Z;;-2.697;85.0;;;;;;;1.375;3.559;168.2;30.86
6365;OBW1;2024-10-05T22:30:00Z;;-2.55;80.2;;;;;;;1.067;2.523;179.0;24.83
6366;OBW1;2024-10-05T23:00:00Z;;-2.315;74.5;;;;;;;1.404;2.523;165.1;17.61
6367;OBW1;2024-10-05T23:30:00Z;;-2.457;72.2;;;;;;;0.836;2.21;146.5;19.15
6368;OBW1;2024-10-06T00:00:00Z;;-3.15;75.1;;;;;;;1.171;2.66;50.26;22.44
6369;OBW1;2024-10-06T00:30:00Z;;-3.45;73.2;;;;;;;2.694;3.637;35.71;7.04
6370;OBW1;2024-10-06T01:00:00Z;;-2.662;63.07;;;;;;;3.846;4.615;40.7;2.984
6371;OBW1;2024-10-06T01:30:00Z;;-2.844;65.13;;;;;;;3.557;4.537;32.48;5.394
6372;OBW1;2024-10-06T02:00:00Z;;-3.426;70.4;;;;;;;3.125;4.283;20.98;6.659
6373;OBW1;2024-10-06T02:30:00Z;;-3.142;66.01;;;;;;;3.372;4.615;31.29;4.877
6374;OBW1;2024-10-06T03:00:00Z;;-2.122;53.93;;;;;;;4.483;5.456;40.75;4.227
6375;OBW1;2024-10-06T03:30:00Z;;-2.087;53.27;;;;;;;4.186;5.124;33.73;5.009
6376;OBW1;2024-10-06T04:00:00Z;;-1.68;47.69;;;;;;;3.564;4.811;45.46;6.165
6377;OBW1;2024-10-06T04:30:00Z;;-1.88;48.48;;;;;;;2.345;3.54;49.11;13.71
6378;OBW1;2024-10-06T05:00:00Z;;-1.987;48.79;;;;;;;3.059;4.224;29.27;4.252
6379;OBW1;2024-10-06T05:30:00Z;;-1.636;46.78;;;;;;;3.795;4.909;27.8;6.325
6380;OBW1;2024-10-06T06:00:00Z;;-1.813;50.84;;;;;;;3.401;5.026;22.38;6.379
6381;OBW1;2024-10-06T06:30:00Z;;-1.751;53.76;;;;;;;3.923;5.339;16.9;8.19
6382;OBW1;2024-10-06T07:00:00Z;;-1.519;51.42;;;;;;;4.93;5.73;25.32;3.248
6383;OBW1;2024-10-06T07:30:00Z;;-1.251;49.15;;;;;;;3.1;4.869;19.45;7.39
6384;OBW1;2024-10-06T08:00:00Z;;0.69;32.87;;;;;;;0.97;2.933;170.0;36.36
6385;OBW1;2024-10-06T08:30:00Z;;0.672;28.89;;;;;;;2.985;3.598;178.1;6.245
6386;OBW1;2024-10-06T09:00:00Z;;0.794;29.14;;;;;;;3.358;4.185;174.1;5.513
6387;OBW1;2024-10-06T09:30:00Z;;1.058;30.26;;;;;;;3.78;5.906;212.5;18.26
6388;OBW1;2024-10-06T10:00:00Z;;1.173;27.5;;;;;;;5.823;7.41;220.0;6.569
6389;OBW1;2024-10-06T10:30:00Z;;0.587;31.82;;;;;;;6.261;8.0;211.3;11.35
6390;OBW1;2024-10-06T11:00:00Z;;0.777;29.19;;;;;;;8.52;10.15;229.1;6.506
6391;OBW1;2024-10-06T11:30:00Z;;0.565;33.81;;;;;;;9.42;11.58;230.5;7.5
6392;OBW2;2024-10-05T12:00:00Z;4.585;0.445;79.6;0.421;1.018;2.741;2.341;2.363;202.2;0.357;2.484;105.4;23.02
6393;OBW2;2024-10-05T12:30:00Z;4.295;0.816;77.4;0.031;1.092;3.039;2.719;2.843;182.2;0.106;1.408;173.7;28.52
6394;OBW2;2024-10-05T13:00:00Z;3.785;1.973;67.43;3.882;1.234;7.38;6.231;6.047;362.5;0.896;2.484;160.9;19.05
6395;OBW2;2024-10-05T13:30:00Z;4.731;1.855;67.07;3.791;1.505;5.891;5.24;5.116;237.1;0.913;2.855;111.4;32.83
6396;OBW2;2024-10-05T14:00:00Z;4.14;2.517;63.62;6.327;1.597;7.38;6.919;6.71;265.9;1.06;3.031;145.9;36.59
6397;OBW2;2024-10-05T14:30:00Z;4.305;2.37;57.12;6.336;1.689;7.28;6.214;6.11;191.6;0.92;3.461;91.8;51.33
6398;OBW2;2024-10-05T15:00:00Z;4.744;2.14;49.22;4.986;1.888;5.721;4.504;5.168;146.9;1.793;3.618;35.27;21.26
6399;OBW2;2024-10-05T15:30:00Z;4.394;2.265;52.28;3.707;1.946;5.076;4.991;4.988;103.5;1.133;3.598;350.4;43.17
6400;OBW2;2024-10-05T16:00:00Z;4.856;1.425;70.3;-0.244;1.857;0.461;0.71;0.948;8.21;0.247;1.252;245.9;8.85
6401;OBW2;2024-10-05T16:30:00Z;5.678;0.436;75.8;-1.968;1.568;-1.115;-0.463;-0.022;3.503;0.101;1.056;260.0;3.92
6402;OBW2;2024-10-05T17:00:00Z;5.523;-0.086;79.4;-2.846;1.366;-1.942;-1.169;-0.691;0.97;0.097;1.212;252.6;2.444
6403;OBW2;2024-10-05T17:30:00Z;5.82;-0.51;78.9;-3.358;1.215;-2.538;-1.64;-1.071;-1.19;0.112;1.134;268.4;25.12
6404;OBW2;2024-10-05T18:00:00Z;5.724;-1.215;83.7;-3.802;1.09;-3.163;-2.266;-1.771;-1.345;0.379;1.447;257.8;7.44
6405;OBW2;2024-10-05T18:30:00Z;5.579;-1.633;89.7;-4.075;0.976;-3.542;-2.675;-2.176;-1.345;0.316;1.701;245.8;12.55
6406;OBW2;2024-10-05T19:00:00Z;5.679;-2.038;94.6;-3.409;0.879;-3.417;-2.677;-2.234;-1.368;0.033;1.173;211.8;32.3
6407;OBW2;2024-10-05T19:30:00Z;5.562;-2.031;98.3;-2.188;0.8;-2.831;-2.371;-2.049;-1.346;0.008;0.645;240.2;10.55
6408;OBW2;2024-10-05T20:00:00Z;5.491;-1.855;99.2;-1.996;0.745;-2.68;-2.226;-1.965;-1.346;1.59;3.051;220.6;23.88
6409;OBW2;2024-10-05T20:30:00Z;5.397;-2.16;99.6;-2.316;0.701;-2.884;-2.461;-2.229;-1.324;0.688;2.64;158.5;35.1
6410;OBW2;2024-10-05T21:00:00Z;5.523;-2.335;99.8;-2.614;0.666;-3.056;-2.841;-2.572;-1.324;0.674;3.442;200.0;26.31
6411;OBW2;2024-10-05T21:30:00Z;5.487;-1.958;96.3;-2.312;0.633;-2.874;-2.501;-2.202;-1.324;0.617;3.892;222.4;43.98
