t-SNE1,t-SNE2,k_cluster,municipality,canton,date,alpine_region,elevation_group
-5.3405414,0.44080985,2,Realp,UR,2019-11-30,Central Alps,3000
-3.684528,0.946214,0,Simplon,VS,2019-12-07,Southern Alps,3000
-6.0238714,1.220278,4,Lens,VS,2019-12-14,Southern Alps,2000
-1.5935382,-1.6066914,3,Arosa,GR,2019-12-15,Eastern Alps,3000
-4.0585856,-0.43145913,3,Engelberg,OW,2019-12-15,Central Alps,3000
-1.5461564,-1.6367011,3,Conters im Prättigau,GR,2019-12-15,Eastern Alps,3000
-2.1408367,0.17279714,3,Andermatt,UR,2019-12-18,Central Alps,3000
-3.7880497,-1.4224459,0,Nendaz,VS,2019-12-22,Southern Alps,3000
-5.429114,0.15405472,4,Isérables,VS,2019-12-23,Southern Alps,3000
-3.9119587,-0.86127454,0,Davos,GR,2019-12-23,Eastern Alps,3000
-4.2703085,0.22965223,0,Andermatt,UR,2019-12-26,Central Alps,3000
-4.079902,-0.65631247,0,St. Moritz,GR,2019-12-26,Eastern Alps,3000
-3.8889184,-1.3376433,3,Bagnes,VS,2019-12-27,Southern Alps,3000
-4.969105,-2.290726,2,Davos,GR,2019-12-28,Eastern Alps,3000
-4.2318015,0.5384991,0,Wiler (Lötschen),VS,2019-12-28,Southern Alps,3000
-4.2361355,0.5384226,0,Wiler (Lötschen),VS,2019-12-28,Southern Alps,3000
-4.242267,0.53805864,0,Wiler (Lötschen),VS,2019-12-28,Southern Alps,3000
-3.6082394,-0.985019,3,Bever,GR,2019-12-29,Eastern Alps,4000
-2.1235704,0.21463457,3,Glarus Süd,GL,2020-01-02,Eastern Alps,3000
-2.7085702,0.3352275,0,Unterschächen,UR,2020-01-02,Central Alps,3000
-3.5865576,2.4782789,1,Orsières,VS,2020-01-03,Southern Alps,3000
-2.2040718,-0.07833743,3,Realp,UR,2020-01-03,Central Alps,3000
-5.5148144,-0.52202916,2,Riemenstalden /  Muotathal,SZ,2020-01-18,Central Alps,3000
-3.130431,-0.29032934,3,Mont-Noble,VS,2020-01-24,Southern Alps,3000
-1.9109297,-2.587942,3,Davos,GR,2020-01-24,Eastern Alps,3000
-1.7800621,-2.9408069,3,Davos,GR,2020-01-25,Eastern Alps,3000
-3.7768228,-0.30566403,0,Wolfenschiessen,NW,2020-01-29,Central Alps,3000
-5.5422983,-0.7398937,0,Vals,GR,2020-01-29,Eastern Alps,3000
-5.159258,0.7117598,4,Bagnes,VS,2020-01-30,Southern Alps,3000
-5.1586432,0.71172243,4,Bagnes,VS,2020-01-30,Southern Alps,3000
-5.159039,0.7117395,4,Nendaz,VS,2020-01-30,Southern Alps,3000
-5.5046973,0.6351212,4,Klosters-Serneus,GR,2020-01-30,Eastern Alps,3000
-5.811586,1.4544574,4,Guggisberg,BE,2020-01-30,Western Alps,2000
-3.4982665,1.3649694,3,Mont-Noble,VS,2020-01-31,Southern Alps,3000
-2.1895676,1.1540015,3,Evolène,VS,2020-01-31,Southern Alps,3000
-2.1887302,1.1509113,3,Evolène,VS,2020-01-31,Southern Alps,3000
-1.029196,0.44114667,3,Diemtigen,BE,2020-01-31,Western Alps,2000
-1.6359422,-0.24400556,3,Davos,GR,2020-02-01,Eastern Alps,3000
-3.6741831,0.8402341,0,Anniviers,VS,2020-02-01,Southern Alps,3000
-1.59229,-1.3561693,3,Davos,GR,2020-02-01,Eastern Alps,3000
-1.4201733,0.41634127,3,Davos,GR,2020-02-01,Eastern Alps,2000
-1.4719672,0.9212018,3,Davos,GR,2020-02-01,Eastern Alps,3000
-2.0693924,0.50031203,3,Davos,GR,2020-02-07,Eastern Alps,3000
-3.259535,2.3593953,3,Anniviers,VS,2020-02-08,Southern Alps,3000
-4.288313,1.1566522,0,Realp,UR,2020-02-09,Central Alps,3000
-5.063225,0.77972215,0,Simplon,VS,2020-02-13,Southern Alps,4000
-4.604177,1.1543759,0,Zermatt,VS,2020-02-14,Southern Alps,3000
-4.7764816,1.5145373,0,Crans-Montana,VS,2020-02-14,Southern Alps,3000
-1.2026317,2.4072084,3,Davos,GR,2020-02-16,Eastern Alps,3000
-1.4516343,2.840668,3,Davos,GR,2020-02-16,Eastern Alps,3000
-5.255099,-0.18116029,2,Nendaz,VS,2020-02-18,Southern Alps,4000
-5.9141374,-0.2834158,2,Bagnes,VS,2020-02-18,Southern Alps,3000
-4.1536283,0.12619133,2,Davos,GR,2020-02-20,Eastern Alps,3000
-4.8146453,0.18954107,0,Davos,GR,2020-02-28,Eastern Alps,3000
-4.5813203,0.42783347,0,Arosa,GR,2020-02-28,Eastern Alps,3000
-5.8118515,2.9691184,1,Guttet-Feschel,VS,2020-02-29,Southern Alps,3000
-5.69449,2.5962965,1,Salvan,VS,2020-03-01,Southern Alps,3000
-3.7713456,-2.7872093,3,Valsot,GR,2020-03-02,Eastern Alps,3000
-5.6356883,0.20644344,4,Val-d’Illiez,VS,2020-03-03,Southern Alps,3000
-6.1605225,1.0468969,4,S-chanf,GR,2020-03-04,Eastern Alps,3000
-4.2820435,1.6093729,0,Isérables,VS,2020-03-05,Southern Alps,3000
-5.385311,0.051808134,0,Blenio,TI,2020-03-07,Southern Alps,3000
-5.5917025,0.73440987,2,Champéry,VS,2020-03-07,Southern Alps,2000
-5.9552307,2.5967767,1,Bedretto,TI,2020-03-07,Southern Alps,2000
-6.038105,0.44722253,2,Saint-Martin,VS,2020-03-07,Southern Alps,3000
-5.9359765,0.90034825,2,Davos,GR,2020-03-08,Eastern Alps,3000
-5.812328,2.614854,1,Riemenstalden,SZ,2020-03-08,Central Alps,3000
-4.327318,1.8014356,1,Port-Valais,VS,2020-03-08,Southern Alps,3000
-4.8522077,2.1778266,1,Wolfenschiessen,NW,2020-03-08,Central Alps,3000
-6.215047,3.016673,1,Blatten,VS,2020-03-08,Southern Alps,3000
-6.1261625,1.2582794,1,Zuoz,GR,2020-03-09,Eastern Alps,3000
-4.5310235,0.6155521,0,Val Müstair,GR,2020-03-10,Eastern Alps,3000
-3.499161,1.38444,0,Val Müstair,GR,2020-03-11,Eastern Alps,3000
-4.586511,2.8027227,1,Lantsch/Lenz,GR,2020-03-11,Eastern Alps,3000
-2.036801,3.51822,3,Arosa,GR,2020-03-17,Eastern Alps,3000
2.9313471,2.2260497,3,Innertkirchen,BE,2020-05-09,Western Alps,3000
1.0381433,2.2044556,3,Bettmeralp,VS,2020-05-20,Southern Alps,4000
2.7248254,1.5348147,3,Silenen,UR,2020-05-21,Central Alps,4000
-0.9098602,0.56802535,3,Zernez,GR,2020-06-06,Eastern Alps,3000
-4.7260456,-2.1927989,0,Saas-Almagell,VS,2020-12-05,Southern Alps,4000
-6.0375013,0.7059072,4,Wolfenschiessen,NW,2020-12-07,Central Alps,3000
-6.037109,0.705608,4,Wolfenschiessen,NW,2020-12-07,Central Alps,3000
-5.466011,-2.9280643,2,Crans-Montana,VS,2020-12-08,Southern Alps,3000
-3.8748565,-1.4194041,0,Bürglen,UR,2020-12-08,Central Alps,3000
-4.1385555,-1.2339679,2,Engelberg,OW,2020-12-10,Central Alps,3000
-5.7906713,-2.3802497,2,Saas-Fee,VS,2020-12-10,Southern Alps,4000
-5.8696103,-3.4720087,2,Zermatt,VS,2020-12-10,Southern Alps,4000
-4.4796686,-3.7110498,2,Luzein,GR,2020-12-10,Eastern Alps,3000
-1.2707682,-1.8742266,0,Gruyères,FR,2020-12-11,Western Alps,2000
-6.084268,-0.48963088,2,Ried-Brig,VS,2020-12-11,Southern Alps,3000
-6.3255053,-2.2163086,2,Samedan,GR,2020-12-11,Eastern Alps,4000
-4.070496,-2.2311053,3,Bedretto,TI,2020-12-13,Southern Alps,3000
-4.08971,-1.0577035,3,Bedretto,TI,2020-12-13,Southern Alps,3000
-4.4467497,-1.6069846,2,Bedretto,TI,2020-12-13,Southern Alps,3000
-1.0094862,-3.765268,3,Nendaz,VS,2020-12-16,Southern Alps,4000
-1.1265751,-3.8979623,3,Nendaz,VS,2020-12-17,Southern Alps,3000
-3.5651383,-4.1453834,3,Zermatt,VS,2020-12-18,Southern Alps,3000
-4.064578,-3.705337,2,Törbel,VS,2020-12-19,Southern Alps,3000
-5.738736,-1.727775,2,Nendaz,VS,2020-12-26,Southern Alps,3000
-5.586151,-0.8803372,2,Cevio,TI,2020-12-26,Southern Alps,3000
-5.738736,-1.727775,2,Nendaz,VS,2020-12-26,Southern Alps,3000
-6.070352,-0.19195597,2,Vaz/Obervaz,GR,2020-12-26,Eastern Alps,3000
-5.7057724,-1.6773229,2,Küblis,GR,2020-12-26,Eastern Alps,3000
-5.738736,-1.727775,2,Nendaz,VS,2020-12-26,Southern Alps,3000
-5.9952,-0.5224585,2,Evolène,VS,2020-12-26,Southern Alps,3000
-5.739817,-1.7277161,2,Val de Bagnes,VS,2020-12-26,Southern Alps,3000
-5.2573385,-1.6132302,2,Bedretto,TI,2020-12-27,Southern Alps,3000
-3.712318,-0.21764566,0,Hasliberg,BE,2020-12-28,Western Alps,2000
-4.6393876,-1.5220879,0,Hérémence,VS,2020-12-29,Southern Alps,4000
-5.0906096,-0.7669955,0,Madulain,GR,2020-12-29,Eastern Alps,3000
-4.0150332,-1.3049828,0,Lauterbrunnen,BE,2020-12-29,Western Alps,3000
-5.3504944,-2.1978543,2,Scuol,GR,2020-12-29,Eastern Alps,3000
-6.439293,-2.2735715,2,Mesocco,GR,2020-12-30,Eastern Alps,3000
-3.415234,-2.7828972,3,Villeret,BE,2020-12-31,Western Alps,2000
-3.4161172,-2.7831948,3,Villeret,BE,2020-12-31,Western Alps,2000
-6.1469483,-0.712685,2,Saillon,VS,2020-12-31,Southern Alps,3000
-5.993657,-2.023198,2,Kippel,VS,2021-01-01,Southern Alps,3000
-5.735817,-2.5717878,2,Silvaplana,GR,2021-01-03,Eastern Alps,3000
-6.283219,-2.7192302,2,Val Müstair,GR,2021-01-04,Eastern Alps,3000
-6.5930815,-1.7240058,2,Pontresina,GR,2021-01-08,Eastern Alps,3000
-6.3824143,-0.527136,2,Brig-Glis,VS,2021-01-09,Southern Alps,3000
-6.3544836,-1.1573995,2,Chamoson,VS,2021-01-09,Southern Alps,3000
-6.385335,-0.52695775,2,Simplon,VS,2021-01-09,Southern Alps,3000
-6.1439595,-3.102235,2,Davos,GR,2021-01-10,Eastern Alps,3000
-2.9875185,-4.3042336,3,Haut-Intyamon,FR,2021-01-10,Western Alps,2000
-4.252422,-0.48087734,0,Saint-Gingolph,VS,2021-01-10,Southern Alps,2000
-5.549231,-0.83180225,2,Ried-Brig,VS,2021-01-10,Southern Alps,3000
-5.3719516,-0.20822994,0,Poschiavo,GR,2021-01-11,Eastern Alps,3000
-4.1640162,-1.7763848,0,Hasliberg,BE,2021-01-13,Western Alps,2000
-4.4146333,-0.6330587,0,Champéry,VS,2021-01-14,Southern Alps,3000
-5.2577863,0.4484595,0,Leytron,VS,2021-01-14,Southern Alps,2000
-4.7573442,-0.16878895,0,Nesslau,SG,2021-01-14,Eastern Alps,2000
-5.2461343,-1.2383783,2,Val de Bagnes,VS,2021-01-15,Southern Alps,3000
-5.8450227,0.2357326,4,Grindelwald,BE,2021-01-15,Western Alps,2000
-6.489938,0.9551213,4,Davos,GR,2021-01-15,Eastern Alps,3000
-6.0878754,-0.43496257,2,Belalp,VS,2021-01-16,Southern Alps,2000
-5.9130936,0.76023364,4,Conthey / Savièse,VS,2021-01-16,Southern Alps,3000
-6.191585,0.7267662,4,Kippel,VS,2021-01-16,Southern Alps,3000
-5.449927,-0.4738816,0,Val Müstair,GR,2021-01-16,Eastern Alps,3000
-6.1279783,0.2642524,4,Evolène,VS,2021-01-16,Southern Alps,3000
-6.5167117,1.3220586,4,Morschach,SZ,2021-01-16,Central Alps,2000
-5.660923,-1.2064369,2,Nendaz,VS,2021-01-16,Southern Alps,3000
-5.660923,-1.2064369,2,Riddes / Val de Bagnes (?),VS,2021-01-16,Southern Alps,3000
-6.0762076,0.043938614,4,Albinen,VS,2021-01-16,Southern Alps,3000
-6.5354195,1.2046167,4,Engelberg,OW,2021-01-16,Central Alps,3000
-6.1556344,0.26504654,4,Davos,GR,2021-01-16,Eastern Alps,3000
-5.8720293,-0.3102766,2,Anniviers,VS,2021-01-16,Southern Alps,3000
-5.7477527,-0.54718727,2,Zermatt,VS,2021-01-16,Southern Alps,3000
-6.2538652,0.830613,4,Ormont-Dessus,VD,2021-01-16,Western Alps,3000
-6.1706715,0.4335998,4,Klosters-Serneus,GR,2021-01-16,Eastern Alps,3000
-5.1960344,-0.723444,2,Saanen,BE,2021-01-17,Western Alps,3000
-4.2371526,-1.7463814,2,Veytaux / Montreux,VD,2021-01-17,Western Alps,2000
-6.015431,-0.117396206,4,Nendaz,VS,2021-01-18,Southern Alps,3000
-5.7075257,-0.8853138,2,St. Moritz,GR,2021-01-18,Eastern Alps,3000
-6.015399,-0.11733419,4,Val de Bagnes,VS,2021-01-18,Southern Alps,3000
-3.6983738,-2.9834151,3,Evolène,VS,2021-01-19,Southern Alps,3000
-4.051804,0.3079432,0,Evolène,VS,2021-01-20,Southern Alps,4000
-2.7403853,0.1063797,0,Kerns,OW,2021-01-22,Central Alps,2000
-4.940111,-0.5261449,0,Faido,TI,2021-01-23,Southern Alps,3000
-5.8458204,0.949979,4,Vaz/Obervaz,GR,2021-01-23,Eastern Alps,3000
-5.964159,0.08456514,2,Bedretto,TI,2021-01-23,Southern Alps,3000
-5.4519386,0.76239383,4,Plaffeien,FR,2021-01-23,Western Alps,2000
-4.957635,-0.92433405,0,Nendaz,VS,2021-01-23,Southern Alps,3000
-5.511626,0.71148366,4,Amden,SG,2021-01-24,Eastern Alps,2000
-5.566632,-1.9451548,2,Orsières,VS,2021-01-24,Southern Alps,3000
-5.8392653,-0.31960812,2,Anniviers,VS,2021-01-24,Southern Alps,3000
-5.841918,0.49348396,4,Ormont-Dessus,VD,2021-01-24,Western Alps,2000
-5.8440285,-0.2688755,2,Anniviers,VS,2021-01-24,Southern Alps,3000
-5.184632,-0.97989064,0,Ilanz/Glion,GR,2021-01-24,Eastern Alps,3000
-6.1735744,0.9734349,4,Vaz/Obervaz,GR,2021-01-24,Eastern Alps,3000
-5.5349426,-0.5954604,2,Lauterbrunnen,BE,2021-01-24,Western Alps,2000
-5.41923,-0.33956003,2,Lauterbrunnen,BE,2021-01-24,Western Alps,3000
-5.256582,-0.9676068,0,Adelboden,BE,2021-01-25,Western Alps,2000
-6.256549,-1.1163609,2,Hasliberg,BE,2021-01-26,Western Alps,2000
-6.101209,-0.33157867,2,Grindelwald,BE,2021-01-26,Western Alps,3000
-5.519896,1.0981568,4,Lauterbrunnen,BE,2021-01-29,Western Alps,3000
-3.5054657,-2.3336434,3,Scuol,GR,2021-01-31,Eastern Alps,3000
-5.224422,1.017586,2,Celerina/Schlarigna,GR,2021-01-31,Eastern Alps,3000
-6.192769,1.5357677,4,Davos,GR,2021-01-31,Eastern Alps,3000
-5.633707,0.8248995,4,Val de Bagnes,VS,2021-01-31,Southern Alps,3000
-6.6382804,1.9455407,4,Orsières,VS,2021-01-31,Southern Alps,3000
-3.5048916,-2.333193,3,Scuol,GR,2021-01-31,Eastern Alps,3000
-5.6834717,2.7345548,1,Wolfenschiessen,NW,2021-02-01,Central Alps,2000
-4.2084327,-1.6354145,0,Scuol,GR,2021-02-01,Eastern Alps,3000
-5.654497,1.5238872,1,Scuol,GR,2021-02-01,Eastern Alps,3000
-5.2661147,0.36191526,2,Pontresina,GR,2021-02-01,Eastern Alps,3000
-4.105802,0.51050955,0,Anniviers,VS,2021-02-02,Southern Alps,3000
-4.5646467,3.1303132,1,Bedretto,TI,2021-02-04,Southern Alps,3000
-3.8322651,1.4615519,3,Celerina/Schlarigna,GR,2021-02-04,Eastern Alps,3000
-3.4707887,0.83767915,0,Val Müstair,GR,2021-02-05,Eastern Alps,3000
-4.415149,1.9074203,0,Tujetsch,GR,2021-02-06,Eastern Alps,3000
-5.254381,2.425429,1,Bedretto,TI,2021-02-07,Southern Alps,2000
-5.792069,0.22463845,4,Faido,TI,2021-02-08,Southern Alps,3000
-4.699003,0.52964723,0,Simplon,VS,2021-02-08,Southern Alps,2000
-5.9730234,1.755794,1,Wiler (Lötschen) / Blatten,VS,2021-02-08,Southern Alps,3000
-6.0113583,1.7872951,1,Bedretto,TI,2021-02-11,Southern Alps,3000
-5.532227,2.1347733,1,Boltigen,BE,2021-02-13,Western Alps,2000
-5.9887486,3.3249226,1,Orsières,VS,2021-02-13,Southern Alps,3000
-6.290213,1.1796275,2,Mels,SG,2021-02-13,Eastern Alps,3000
-6.4926386,-0.64233035,2,Klosters-Serneus,GR,2021-02-14,Eastern Alps,3000
-6.3284597,-1.0415901,2,Klosters-Serneus,GR,2021-02-14,Eastern Alps,3000
-5.256488,2.1798165,1,Giswil,OW,2021-02-14,Central Alps,2000
-6.4122963,0.21800382,2,Silenen,UR,2021-02-14,Central Alps,2000
-5.9799385,0.94017,1,Simplon,VS,2021-02-14,Southern Alps,3000
-6.6066866,-0.40975365,2,Arosa,GR,2021-02-14,Eastern Alps,3000
-2.9328828,3.0865092,1,Rougemont,VD,2021-02-15,Western Alps,3000
-2.967188,1.775768,3,Göschenen,UR,2021-02-15,Central Alps,3000
-4.365555,2.3242671,1,Poschiavo,GR,2021-02-16,Eastern Alps,3000
-3.625989,1.5789753,3,Valsot,GR,2021-02-16,Eastern Alps,3000
-1.3098242,-0.51726913,3,Scuol,GR,2021-02-16,Eastern Alps,3000
-3.544318,2.8774996,1,Tujetsch,GR,2021-02-16,Eastern Alps,3000
-4.4008737,2.5929682,1,Gsteig,BE,2021-02-17,Western Alps,2000
-4.413545,1.1132227,0,Pontresina,GR,2021-02-17,Eastern Alps,3000
-2.560414,0.9319451,3,Davos,GR,2021-02-17,Eastern Alps,3000
-3.4219227,3.4550052,1,Engelberg,OW,2021-02-21,Central Alps,3000
-3.2951179,3.0632622,1,Tschiertschen-Praden,GR,2021-02-22,Eastern Alps,3000
-1.8897558,3.0537457,3,Zuoz,GR,2021-02-24,Eastern Alps,3000
-4.1563787,1.1983697,3,Pontresina,GR,2021-02-27,Eastern Alps,3000
-4.9338374,-3.1221094,2,Bourg-Saint-Pierre,VS,2021-03-10,Southern Alps,4000
-5.6190267,1.0985276,1,Obergoms,VS,2021-03-10,Southern Alps,3000
-3.9945202,0.39126465,0,Luzein,GR,2021-03-13,Eastern Alps,3000
-5.7797866,0.86337644,1,Bedretto,TI,2021-03-14,Southern Alps,3000
-6.030835,1.265352,4,Davos,GR,2021-03-17,Eastern Alps,3000
-6.0524454,1.0370239,4,Davos,GR,2021-03-17,Eastern Alps,3000
-6.5011034,-0.3668483,2,Pontresina,GR,2021-03-18,Eastern Alps,3000
-6.1375456,1.4998227,4,Ilanz/Glion,GR,2021-03-18,Eastern Alps,3000
-6.319123,0.85735375,2,Andermatt,UR,2021-03-18,Central Alps,3000
-6.3884683,1.495814,1,Bedretto,TI,2021-03-18,Southern Alps,2000
-6.6066823,-0.5891656,2,Mesocco,GR,2021-03-19,Eastern Alps,3000
-6.422364,0.87548035,2,Andermatt,UR,2021-03-19,Central Alps,3000
-6.081145,3.1209896,1,Wolfenschiessen,NW,2021-03-19,Central Alps,3000
-6.3426027,1.5599382,2,Anniviers,VS,2021-03-19,Southern Alps,3000
-5.9910283,1.1532865,2,Lenk,BE,2021-03-19,Western Alps,3000
-6.2468634,0.98495644,2,Davos,GR,2021-03-19,Eastern Alps,3000
-6.5721245,-0.42370555,2,Silvaplana,GR,2021-03-19,Eastern Alps,3000
-6.3647633,1.524126,2,Mont-Noble,VS,2021-03-19,Southern Alps,3000
-6.3647633,1.524126,2,Mont-Noble,VS,2021-03-19,Southern Alps,3000
-6.364715,0.36097273,2,Hérémence,VS,2021-03-20,Southern Alps,3000
-6.299333,0.3117383,2,Surses,GR,2021-03-20,Eastern Alps,4000
-5.904069,0.49725497,0,Zermatt,VS,2021-03-20,Southern Alps,3000
-5.9788074,0.5936863,2,Anniviers,VS,2021-03-20,Southern Alps,3000
-6.043063,2.400205,1,Breil/Brigels,GR,2021-03-20,Eastern Alps,3000
-5.942004,1.4554914,1,Goms,VS,2021-03-20,Southern Alps,3000
-6.364844,0.36095858,2,Nendaz,VS,2021-03-20,Southern Alps,3000
-6.37091,0.102017425,2,Samnaun,GR,2021-03-20,Eastern Alps,3000
-6.2580695,-0.2702953,2,St. Moritz,GR,2021-03-20,Eastern Alps,3000
-6.3667154,0.36104295,2,Nendaz,VS,2021-03-20,Southern Alps,3000
-5.822714,1.6442606,1,Unterbäch,VS,2021-03-21,Southern Alps,3000
-5.0445113,2.0283482,1,Cevio,TI,2021-03-21,Southern Alps,3000
-5.7284884,0.49202144,2,Grindelwald,BE,2021-03-21,Western Alps,3000
-4.571128,1.1671312,0,Binn,VS,2021-03-21,Southern Alps,3000
-5.486113,0.5608223,0,St. Moritz,GR,2021-03-21,Eastern Alps,3000
-5.719535,3.5832,1,Bex,VD,2021-03-21,Western Alps,3000
-5.262086,2.2566245,1,Ayent,VS,2021-03-21,Southern Alps,3000
-5.757353,1.8020401,1,Andermatt,UR,2021-03-21,Central Alps,3000
-4.5350885,0.12656668,2,Grandvillard,FR,2021-03-21,Western Alps,3000
-5.4555516,2.5268104,1,Jaun,FR,2021-03-21,Western Alps,2000
-4.9001985,-0.09121216,0,Andermatt,UR,2021-03-22,Central Alps,3000
-5.0302186,-0.030619249,0,Hospental,UR,2021-03-22,Central Alps,3000
-4.6850705,2.0670304,1,Andermatt,UR,2021-03-23,Central Alps,3000
-5.620386,1.153329,1,Bever,GR,2021-03-23,Eastern Alps,3000
-5.5129,1.9946702,1,Tujetsch,GR,2021-03-23,Eastern Alps,3000
-6.050902,1.2399762,2,Davos,GR,2021-03-23,Eastern Alps,3000
-4.5991364,1.0831283,2,Anniviers,VS,2021-03-23,Southern Alps,4000
-3.6431563,3.7067194,1,Lavizzara,TI,2021-03-25,Southern Alps,3000
-4.9028525,1.727364,1,Naters,VS,2021-03-27,Southern Alps,3000
-4.3142734,2.1104372,1,Goms,VS,2021-03-27,Southern Alps,4000
-4.554611,2.8511138,1,Icogne,VS,2021-03-27,Southern Alps,3000
-2.0271976,-0.4822375,3,Realp,UR,2021-03-28,Central Alps,3000
-2.9141533,1.5274669,3,Eisten,VS,2021-03-28,Southern Alps,3000
-3.191514,1.9861648,3,Davos,GR,2021-03-28,Eastern Alps,3000
-3.0800548,2.8961034,3,Davos,GR,2021-03-28,Eastern Alps,3000
-5.256246,4.5078244,1,Orsières,VS,2021-03-28,Southern Alps,3000
-2.593315,3.1600523,3,Davos,GR,2021-03-28,Eastern Alps,3000
-5.3496523,4.3291545,1,Trient,VS,2021-04-02,Southern Alps,3000
-3.8553343,2.4969428,1,Davos,GR,2021-04-02,Eastern Alps,3000
-1.020883,2.094009,3,Anniviers,VS,2021-04-02,Southern Alps,3000
-4.2090845,1.5654398,1,Guttannen,BE,2021-04-03,Western Alps,2000
-4.8862185,-1.516224,2,Andermatt,UR,2021-04-09,Central Alps,3000
-4.632021,2.3186412,1,Arosa,GR,2021-04-09,Eastern Alps,3000
-4.5831456,2.2399983,1,Obergoms,VS,2021-04-10,Southern Alps,3000
-5.975913,1.4412773,1,Ormont-Dessous,VD,2021-04-13,Western Alps,3000
-6.10076,0.17655453,4,Silvaplana,GR,2021-04-13,Eastern Alps,3000
-5.864133,0.7069799,2,Reichenbach im Kandertal,BE,2021-04-13,Western Alps,3000
-6.1254487,-0.573184,2,Medel,GR,2021-04-14,Eastern Alps,3000
-5.9642253,2.402374,1,Innertkirchen,BE,2021-04-15,Western Alps,3000
-5.76151,2.0838125,1,Lauenen,BE,2021-04-16,Western Alps,3000
-5.8955483,2.2746346,1,Lenk,BE,2021-04-17,Western Alps,3000
-6.3017282,1.1823826,2,Davos,GR,2021-04-17,Eastern Alps,3000
-5.264293,2.5434551,1,Breil/Brigels,GR,2021-04-17,Eastern Alps,3000
-5.595734,2.5074835,4,Lauenen,BE,2021-05-08,Western Alps,4000
-0.90602535,-0.24820657,3,Lumnezia,GR,2021-05-08,Eastern Alps,4000
-4.539107,2.631072,1,Zwischbergen,VS,2021-05-08,Southern Alps,4000
-1.7447516,3.7074308,3,Cevio,TI,2021-05-09,Southern Alps,3000
-2.701186,2.7003891,3,Zernez,GR,2021-05-09,Eastern Alps,3000
-2.4369128,1.4795096,3,Sumvitg,GR,2021-05-14,Eastern Alps,4000
-3.577301,0.39574566,3,Liddes,VS,2021-05-23,Southern Alps,3000
-3.5762222,0.3957835,3,Liddes,VS,2021-05-23,Southern Alps,3000
-5.1914406,3.499764,1,Ormont-Dessus,VD,2021-05-23,Western Alps,3000
-0.6418718,1.5908229,3,Val de Bagnes,VS,2021-05-29,Southern Alps,3000
-2.262593,4.972856,1,Innertkirchen,BE,2021-05-29,Western Alps,3000
-0.40969598,4.4904633,3,Val de Bagnes,VS,2021-06-13,Southern Alps,4000
-5.7672663,-2.5956619,2,Luzein,GR,2021-12-03,Eastern Alps,3000
-5.8007245,-2.8115633,2,Davos,GR,2021-12-05,Eastern Alps,3000
-5.6677675,-3.5258482,2,Surses,GR,2021-12-05,Eastern Alps,3000
-5.5740213,-1.865496,2,Val de Bagnes,VS,2021-12-06,Southern Alps,3000
-5.2708063,-0.7453954,2,Alpthal,SZ,2021-12-09,Central Alps,2000
-5.662795,-1.5928006,2,Zermatt,VS,2021-12-09,Southern Alps,3000
-5.7194014,0.22698042,4,Kerns,OW,2021-12-11,Central Alps,2000
-4.846385,-1.5327191,0,Surses,GR,2021-12-12,Eastern Alps,4000
-4.4092455,-2.105121,2,Celerina/Schlarigna,GR,2021-12-12,Eastern Alps,3000
-3.2481635,-1.2218248,0,Bedretto,TI,2021-12-12,Southern Alps,3000
0.31735992,-1.6984155,3,Oberems,VS,2021-12-15,Southern Alps,4000
-0.061904166,-2.7053535,3,Pontresina,GR,2021-12-16,Eastern Alps,4000
0.13982943,-0.72782886,3,Luzein,GR,2021-12-17,Eastern Alps,3000
-1.1032009,-2.724747,3,Zermatt,VS,2021-12-17,Southern Alps,3000
-0.9484514,0.43999663,3,Tschiertschen-Praden,GR,2021-12-17,Eastern Alps,3000
-2.0235631,2.2322552,3,Bex,VD,2021-12-17,Western Alps,2000
-1.9334509,-3.1492338,3,Zuoz,GR,2021-12-18,Eastern Alps,3000
-0.88914573,-1.757648,3,Innertkirchen,BE,2021-12-19,Western Alps,4000
-2.3270454,-2.0911295,3,Davos,GR,2021-12-19,Eastern Alps,3000
-3.84806,0.39512968,0,Evionnaz,VS,2021-12-27,Southern Alps,3000
-4.524098,0.13022372,0,Bex,VD,2021-12-27,Western Alps,3000
0.6303038,1.5887007,3,Klosters,GR,2021-12-31,Eastern Alps,3000
-5.6380444,-1.8090571,2,Davos,GR,2022-01-08,Eastern Alps,3000
-0.42504752,-0.6659391,3,Saas-Almagell,VS,2022-01-13,Southern Alps,3000
-0.23296024,1.040285,3,Tschiertschen-Praden,GR,2022-01-15,Eastern Alps,3000
-4.8028493,0.12026558,0,Conthey,VS,2022-01-21,Southern Alps,3000
-4.166794,-0.7436184,0,Ernen,VS,2022-01-22,Southern Alps,3000
-4.8154078,-3.3022203,2,Davos,GR,2022-01-23,Eastern Alps,3000
-3.4707413,-0.9142272,3,Flums,SG,2022-01-30,Eastern Alps,2000
-3.87154,-0.59225535,0,Zernez,GR,2022-01-30,Eastern Alps,3000
-3.7210536,-2.5870166,3,Safiental,GR,2022-01-30,Eastern Alps,3000
-5.0789723,0.09033458,4,Ollon,VD,2022-02-02,Western Alps,2000
-5.231907,1.2751104,0,Leytron,VS,2022-02-02,Southern Alps,2000
-6.3496346,1.3084376,4,Glarus Süd,GL,2022-02-02,Eastern Alps,2000
-5.439469,0.7174251,4,Klosters,GR,2022-02-02,Eastern Alps,3000
