municipality,canton,date,alpine_region,elevation_group,PCA1,PCA2,k_cluster
Zermatt,VS,2003-02-04,Southern Alps,3000,1.8867142032224256,2.0690736990704313,0
Davos,GR,2003-02-07,Eastern Alps,3000,1.5351507698768074,-0.5363306529001605,4
St. Moritz,GR,2003-02-08,Eastern Alps,3000,0.4751616387175487,-0.13852047958020014,1
Simplon,VS,2003-02-08,Southern Alps,3000,0.37276102187369925,0.32688268283927746,0
Hospental,UR,2003-02-09,Central Alps,2000,0.15940332814548136,-1.0184441971521365,1
Klosters-Serneus,GR,2003-02-09,Eastern Alps,3000,0.5640142239524505,-0.8881543009794866,1
Samedan,GR,2003-02-09,Eastern Alps,3000,-0.044416762468930046,-0.20586536488958143,2
Davos,GR,2003-02-09,Eastern Alps,3000,0.1124982781380582,-0.9667831695482314,2
Andermatt,UR,2003-02-10,Central Alps,2000,-0.003956949139266184,-1.0238129032260461,1
Grimentz,VS,2003-02-11,Southern Alps,3000,-0.6051256274166906,-0.7947788441575357,2
Kerns,OW,2003-02-25,Central Alps,2000,-0.14109016891924336,-0.3813532312021911,1
Bever,GR,2003-02-27,Eastern Alps,4000,-0.27593193794622395,-0.9116457712151915,1
Bergün/Bravuogn,GR,2003-02-27,Eastern Alps,3000,-0.07271624087541138,-0.4429897110551486,1
Medel (Lucmagn),GR,2003-02-27,Eastern Alps,3000,0.016788944433443212,0.8363759910131568,0
Bivio,GR,2003-03-03,Eastern Alps,3000,0.534440588469201,0.17945022277099199,1
Sur,GR,2003-03-04,Eastern Alps,3000,0.04994599785425037,-0.5911831247507028,1
Evolène,VS,2003-03-04,Southern Alps,3000,-0.0201467699567887,-0.7927474744044735,1
S-chanf,GR,2003-03-11,Eastern Alps,3000,-0.6808139828444387,-0.8689928094000374,1
Madulain,GR,2003-03-12,Eastern Alps,3000,-0.10970449374890949,-0.22337103015745932,1
Bergün/Bravuogn,GR,2003-03-26,Eastern Alps,3000,-0.8009293363180251,-1.1679398841700308,3
Bivio,GR,2003-04-13,Eastern Alps,3000,-0.29467494753413415,-1.2370868072588843,1
Davos,GR,2003-04-13,Eastern Alps,3000,-0.16285113601776174,-1.4354523491208742,1
Bagnes,VS,2003-04-15,Southern Alps,3000,-1.0571764209875714,-0.8882017940526191,3
Ayer,VS,2003-04-19,Southern Alps,3000,-1.0312818640819637,-0.29141925343284414,3
Zermatt,VS,2003-04-20,Southern Alps,3000,0.07938968439064073,-0.1555375126273421,2
Davos,GR,2003-05-23,Eastern Alps,3000,-0.97135333894699,-0.7338331215146495,3
Engelberg,OW,2003-11-02,Central Alps,3000,-0.656376529306376,-0.5942614519275409,3
Randogne,VS,2003-12-16,Southern Alps,3000,1.3204256258942804,2.738751965918162,0
Langwies,GR,2003-12-17,Eastern Alps,3000,-0.5933920026718316,-0.36011883384235077,2
Tschierv,GR,2003-12-19,Eastern Alps,3000,-0.9701629940884499,0.4490164020912596,2
Kippel / Wiler (Lötschen),VS,2003-12-23,Southern Alps,3000,3.067759367793343,1.8039474498588168,4
Davos,GR,2003-12-29,Eastern Alps,3000,-0.6573911641833834,0.5606676702790242,2
Airolo,TI,2003-12-29,Southern Alps,2000,1.8019304191961791,-0.7514466382287335,4
Wolfenschiessen,OW,2003-12-29,Central Alps,2000,-0.883557436766352,0.890079889285277,2
Ried-Brig,VS,2003-12-29,Southern Alps,2000,-0.37406919967582286,1.4070003140002525,0
Adelboden,BE,2003-12-30,Western Alps,3000,-0.87703496843138,-0.3515006435547232,2
Samedan,GR,2003-12-30,Eastern Alps,3000,0.11070719594816854,-0.33582709111558273,2
Adelboden,BE,2003-12-30,Western Alps,3000,-0.87703496843138,-0.3515006435547232,2
Andermatt,UR,2003-12-30,Central Alps,3000,0.13717322281445304,-0.9447593637538741,2
Pontresina,GR,2004-01-01,Eastern Alps,3000,-0.493701268359742,-0.4209830662772286,2
Davos,GR,2004-01-02,Eastern Alps,3000,-0.4760808520376427,0.16381389306938882,2
Tschierv,GR,2004-01-03,Eastern Alps,3000,-0.39081095266445687,0.3523834737411577,2
Gampel,VS,2004-01-04,Southern Alps,3000,0.10905355974895688,0.7632597331835299,2
Nufenen,GR,2004-01-04,Eastern Alps,3000,-0.11391495437161629,0.4457848310048582,2
Flims,GR,2004-01-04,Eastern Alps,3000,-0.33307026576252813,0.44020165368408615,2
Celerina/Schlarigna,GR,2004-01-05,Eastern Alps,3000,0.6274825780570118,2.94352975091376,0
Celerina/Schlarigna,GR,2004-01-05,Eastern Alps,3000,0.6332659103970816,2.7490128043605884,0
Vrin,GR,2004-01-13,Eastern Alps,2000,-0.6216289802403664,0.9626449129269841,0
St. Moritz / Celerina/Schlarigna (?),GR,2004-01-14,Eastern Alps,3000,1.083454698009573,2.0550273502659118,0
Tschierv,GR,2004-01-15,Eastern Alps,3000,2.0952721431747343,2.5234145572402324,0
Champéry,VS,2004-01-21,Southern Alps,3000,-0.7729837577922714,-0.30249872291965774,2
Wiler,VS,2004-01-21,Southern Alps,3000,3.3762930072345574,-0.37593554274518803,4
Grimentz,VS,2004-01-22,Southern Alps,3000,0.03661684758344569,-0.5718756380620027,2
Lauterbrunnen / Grindelwald (?),BE,2004-01-22,Western Alps,3000,0.44589203390383003,-0.9766817671238538,2
Celerina/Schlarigna,GR,2004-01-30,Eastern Alps,3000,0.10000870138846636,0.8974128635989694,2
Samedan,GR,2004-02-03,Eastern Alps,3000,-1.2953034937580348,0.45936326826227303,3
Davos,GR,2004-02-09,Eastern Alps,3000,1.5208263749483406,0.5028606535992582,4
Davos,GR,2004-02-15,Eastern Alps,3000,-0.4845106933420973,-0.5739130568255588,2
Davos,GR,2004-02-21,Eastern Alps,3000,0.13209642470468058,0.6749601527374472,0
Muotathal,SZ,2004-02-21,Central Alps,3000,-0.14392187414528018,-0.09197622117210606,1
Liddes,VS,2004-02-21,Southern Alps,3000,0.3373169256730843,2.0404406284740033,0
Klosters-Serneus,GR,2004-02-21,Eastern Alps,3000,0.1900293353228259,0.05612693949191799,0
Scuol,GR,2004-02-22,Eastern Alps,3000,-1.1431653089319371,-0.5026703967464016,3
Gsteig,BE,2004-03-02,Western Alps,3000,0.44813074824681937,0.21054952492818624,2
Gurtnellen,UR,2004-03-13,Central Alps,2000,0.3239628173149757,0.5697437170088585,0
Silvaplana,GR,2004-03-16,Eastern Alps,3000,-1.7666427880167523,-1.1562491377844804,3
Davos,GR,2004-03-17,Eastern Alps,3000,-1.5017040734996097,-1.647830654228431,3
St. Moritz,GR,2004-03-17,Eastern Alps,3000,-1.7375858371866344,-1.5442755135154436,3
Münster-Geschinen,VS,2004-03-20,Southern Alps,3000,-0.5242067656032382,-0.3473324976723592,1
Celerina/Schlarigna,GR,2004-03-25,Eastern Alps,3000,0.22204113390880392,0.21456688483482744,2
Adelboden,BE,2004-03-27,Western Alps,3000,0.14686457935904818,-0.9896969276236994,1
Flims,GR,2004-03-28,Eastern Alps,3000,-0.15103361381741764,-1.3894768044637424,1
Pontresina,GR,2004-03-29,Eastern Alps,4000,-0.6201360047016677,-1.1419921634659242,1
Reichenbach im Kandertal,BE,2004-03-29,Western Alps,3000,-0.6741463365288153,-0.7775240581388234,1
Engelberg,OW,2004-03-30,Central Alps,3000,-0.021682452010117523,-0.39830277073650566,1
Gadmen,BE,2004-04-03,Western Alps,3000,0.05943269275112846,-1.062336148527912,1
Bagnes,VS,2004-04-12,Southern Alps,4000,0.3044835657880399,-0.5085505553406188,2
Lenk,BE,2004-04-12,Western Alps,3000,0.4108376570213307,-1.2044343130564417,1
Lenk,BE,2004-04-12,Western Alps,3000,0.4108376570213307,-1.2044343130564417,1
Adelboden,BE,2004-04-16,Western Alps,3000,0.018196575271398577,-1.2121336846756152,1
Bagnes,VS,2004-04-18,Southern Alps,3000,-0.23102919823883442,0.09699172255040649,1
Guttannen,BE,2004-04-19,Western Alps,3000,0.5827881394406923,-0.06856679370805768,1
Zuoz,GR,2004-04-24,Eastern Alps,3000,0.779867773081434,-0.24982991632996016,1
Engelberg,OW,2004-05-08,Central Alps,3000,1.5371727623010254,-2.0305271194665866,1
Davos,GR,2004-05-15,Eastern Alps,3000,-0.6525704848240729,-0.925929627982955,1
Ulrichen,VS,2004-05-16,Southern Alps,4000,-0.36470645628428483,0.06664110962129895,0
Airolo,TI,2004-06-05,Southern Alps,3000,-1.6107825426745135,-0.042023467204322006,3
Wiler Lötschen,VS,2004-12-20,Southern Alps,3000,1.5949804947053694,-0.0916055118683274,4
Wiler Lötschen,VS,2004-12-20,Southern Alps,4000,1.5949804947053694,-0.0916055118683274,4
Bagnes,VS,2004-12-30,Southern Alps,4000,-0.7774441501158956,0.3947180720833304,2
Langwies,GR,2004-12-30,Eastern Alps,3000,-0.5468105909512386,0.29142848238468977,2
St. Stephan,BE,2004-12-30,Western Alps,3000,-0.21935761364211076,-0.6144220910998136,2
Pontresina,GR,2004-12-30,Eastern Alps,3000,-1.047914384803403,1.0927931232284027,2
Ormont-Dessus,VD,2004-12-30,Western Alps,3000,-0.31108195512125386,0.41105334225622153,2
St. Stephan,BE,2004-12-30,Western Alps,3000,-0.21935761364211076,-0.6144220910998136,2
Mesocco,GR,2004-12-31,Eastern Alps,3000,-1.43084148752455,0.42170211159102855,3
Leytron,VS,2005-01-04,Southern Alps,3000,-1.301315549405503,0.054225246197518916,3
Davos,GR,2005-01-07,Eastern Alps,3000,-1.565983837944714,-0.2555507886620562,3
Engi,GL,2005-01-08,Eastern Alps,3000,-1.6054024605760489,-0.404899484159464,3
Andermatt,UR,2005-01-22,Central Alps,3000,0.4285331436155484,1.9785296575688225,0
Davos,GR,2005-01-22,Eastern Alps,3000,1.6425962774501777,0.8879429312320909,4
Davos,GR,2005-01-22,Eastern Alps,2000,1.8837729470235305,0.9734367794885809,4
Zweisimmen,BE,2005-01-22,Western Alps,2000,-0.7200540463026929,1.5375818192310196,0
Saint Luc,VS,2005-01-22,Southern Alps,3000,1.668096641432982,1.7255596551775725,0
Bagnes,VS,2005-01-22,Southern Alps,3000,-0.08540772334263959,1.5522466522256568,2
Klosters-Serneus,GR,2005-01-22,Eastern Alps,2000,1.906951312769452,1.1466938976679013,4
Davos,GR,2005-01-22,Eastern Alps,3000,1.6425962774501777,0.8879429312320909,4
Saas-Fee,VS,2005-01-23,Southern Alps,3000,-0.6123352124262602,1.7083823673490595,2
Lens / Icogne,VS,2005-01-23,Southern Alps,3000,2.4382926135125293,-0.05827640068566948,4
Airolo,TI,2005-01-23,Southern Alps,2000,1.517317373579568,0.25498083890363676,4
Kandersteg / Kandergrund,BE,2005-01-24,Western Alps,3000,1.3566756917794147,1.2739732756513436,2
Grindelwald,BE,2005-01-24,Western Alps,3000,1.5222309048473512,0.39049960248518234,4
Luzein,GR,2005-01-26,Eastern Alps,3000,0.8760925163397812,1.559522997813973,2
Château-d’Œx,VD,2005-01-27,Western Alps,2000,0.7046212370510784,1.3133832021603726,2
Fideris,GR,2005-01-27,Eastern Alps,3000,0.21114334429225284,0.9375465548537808,2
Davos,GR,2005-01-28,Eastern Alps,3000,0.12616847273694698,1.1019733155104086,2
Tavetsch/Tujetsch,GR,2005-01-29,Eastern Alps,3000,0.26692975128327595,1.2718340003903221,2
Andermatt,UR,2005-01-30,Central Alps,3000,-0.46252345927676414,1.1839231833644508,2
Tschierv / Valchava (?),GR,2005-02-03,Eastern Alps,3000,-0.11049930794965561,2.5947026102752693,0
Peist,GR,2005-02-03,Eastern Alps,3000,0.6001285638731181,0.8044476580640927,2
Davos,GR,2005-02-04,Eastern Alps,3000,-0.242659742624537,-0.4511354019296908,2
Davos,GR,2005-02-05,Eastern Alps,3000,-0.8951456168747941,-0.049484728924067724,2
Engi,GL,2005-02-05,Eastern Alps,3000,-0.36750274666887073,-1.1229232139836205,1
Bourg-Saint-Pierre,VS,2005-02-05,Southern Alps,3000,-1.434091588442696,-0.24458890695514615,2
Klosters-Serneus,GR,2005-02-05,Eastern Alps,3000,-0.5988167156506771,-0.7087333076045139,2
Liddes,VS,2005-02-06,Southern Alps,3000,-0.871173432919713,0.2517449722154622,2
Madulain,GR,2005-02-06,Eastern Alps,3000,-0.7329281036996059,0.0742287544548645,2
Davos,GR,2005-02-06,Eastern Alps,3000,-0.7483320127387362,0.0942769067631964,2
Vals,GR,2005-02-08,Eastern Alps,2000,-0.8752446301464,0.2933972902522999,2
Davos,GR,2005-02-13,Eastern Alps,3000,0.6131974613489998,1.4248125940347576,0
Zermatt,VS,2005-02-13,Southern Alps,3000,1.3808233675566144,1.5502557595669717,0
Stampa,GR,2005-02-17,Eastern Alps,3000,0.2557923442516204,0.5990835091995678,2
Hospental,UR,2005-02-18,Central Alps,3000,-0.732034838859953,-0.1410699241753347,2
Tschlin,GR,2005-02-19,Eastern Alps,3000,-0.14955419468028847,0.5995803654560913,2
Müstair,GR,2005-02-22,Eastern Alps,3000,-0.26646811876297755,1.0139894794041866,2
Brienz,BE,2005-02-22,Western Alps,3000,0.9177235399537534,-1.6266689202226337,2
Arosa,GR,2005-02-22,Eastern Alps,3000,0.26779685357165467,-0.43486973414560914,2
Evolène,VS,2005-02-24,Southern Alps,4000,0.5842865313651789,1.2973692338939526,2
Davos,GR,2005-02-24,Eastern Alps,3000,-0.020429312180985412,0.14450926814898155,2
St. Antönien,GR,2005-03-06,Eastern Alps,3000,0.37805982712567454,0.11928214403211222,2
Celerina/Schlarigna,GR,2005-03-10,Eastern Alps,3000,-0.06752264286846792,2.0099591631339124,0
Davos,GR,2005-03-11,Eastern Alps,3000,-0.2935299802715036,-0.09109980510148942,2
Realp,UR,2005-03-11,Central Alps,3000,-0.4854451977188035,0.23258605992293777,2
Binn,VS,2005-03-12,Southern Alps,3000,0.5758652636155678,1.4377325993210504,0
St. Antönien,GR,2005-03-12,Eastern Alps,3000,0.19811058951444643,0.6442939387733099,0
Grindelwald,BE,2005-03-12,Western Alps,3000,0.0806011438222028,0.46291462673484485,0
Reichenbach im Kandertal,BE,2005-03-13,Western Alps,3000,-0.6810809015087839,0.028175681706748976,2
Kandersteg,BE,2005-03-13,Western Alps,3000,0.06675121087027792,0.3786025809657454,2
Flühli,LU,2005-03-13,Central Alps,2000,0.4176792561025825,-0.47571532213989615,1
Schwanden,GL,2005-03-13,Eastern Alps,2000,0.7444962270970011,-1.2513680226607924,1
Mühlehorn,GL,2005-03-13,Eastern Alps,2000,1.0563604470199055,-0.661404025217277,1
Alt St. Johann,SG,2005-03-13,Eastern Alps,2000,1.1776925486361827,-0.48632544946889317,1
Charmey,FR,2005-03-14,Western Alps,2000,-0.1983080779838829,-0.4829796936852542,1
St. Antönien,GR,2005-03-14,Eastern Alps,3000,-0.7609356392331935,-0.7731587477895809,3
Zuoz,GR,2005-03-14,Eastern Alps,3000,-0.6262371992188763,0.0631328598547287,2
Langwies,GR,2005-03-14,Eastern Alps,3000,-0.7890146989128416,-0.6892281127935479,3
Davos,GR,2005-03-16,Eastern Alps,2000,-1.6148364096572838,-1.1018710094292412,3
Lauterbrunnen,BE,2005-03-18,Western Alps,3000,-1.8331098244022859,-1.8303853173384883,3
Pontresina,GR,2005-03-28,Eastern Alps,3000,-1.5906409189286674,0.3974683587408191,3
Bivio,GR,2005-04-02,Eastern Alps,3000,-0.9864714347423581,-0.09404171679103705,3
Engelberg,OW,2005-04-02,Central Alps,3000,-0.45704312134795466,-0.7026750511804695,1
Linthal,GL,2005-04-02,Eastern Alps,3000,-1.2566438310899564,0.03628656823660569,3
Giswil,OW,2005-04-09,Central Alps,3000,1.0980629490499516,0.23560486246985557,4
Wiler Lötschen,VS,2005-04-10,Southern Alps,3000,2.7899780058298957,-0.1331003127591296,4
Leukerbad,VS,2005-04-12,Southern Alps,3000,-0.5302412883600757,-1.0453869250960603,3
Bagnes,VS,2005-04-22,Southern Alps,4000,-0.3327168478617331,-0.6612675548418703,2
Adelboden,BE,2005-04-27,Western Alps,3000,0.2387369902168413,-0.22604382993584315,1
Scuol,GR,2005-04-27,Eastern Alps,4000,-1.1552323082431668,1.0781139056896523,3
Susch,GR,2005-05-01,Eastern Alps,3000,-1.7977360548620316,-1.2928601312987322,3
Susch,GR,2005-05-01,Eastern Alps,3000,-1.7977360548620316,-1.2928601312987322,3
Gadmen,BE,2005-06-04,Western Alps,3000,-1.823634480021638,0.005571060210556329,3
Ormont-Dessus,VD,2005-12-11,Western Alps,3000,-1.2963403390611452,0.8703374059181398,3
Haut-Intyamon,FR,2005-12-11,Western Alps,2000,-1.7227006600750252,0.25845376868534764,3
Schwarzsee,FR,2005-12-17,Western Alps,2000,0.05623342305571925,1.0156095229718731,2
Samnaun,GR,2005-12-18,Eastern Alps,3000,1.7733683268277094,1.8932809181602321,2
Zuoz,GR,2005-12-30,Eastern Alps,3000,0.2662362114321473,1.9861448325671454,2
Engelberg,OW,2005-12-31,Central Alps,2000,-0.7718630579760708,0.14707068893179448,3
Disentis/Mustér,GR,2005-12-31,Eastern Alps,3000,-0.1035591628754287,2.8906607339489803,0
Lax,VS,2005-12-31,Southern Alps,2000,-0.746945085365777,1.4379121384385884,0
Reichenbach im Kandertal,BE,2006-01-01,Western Alps,2000,1.0609579245155198,0.07156427492890881,4
Giswil / Flühli,OW,2006-01-01,Central Alps,2000,0.20985651235871045,0.023916365025307574,2
Habkern,BE,2006-01-01,Western Alps,2000,0.09028854864163012,0.10903044804316754,2
Wolfenschiessen,NW,2006-01-01,Central Alps,3000,0.6996333741733843,-0.5882734985117734,4
Davos,GR,2006-01-03,Eastern Alps,3000,-0.3631466003199671,0.40604127793790873,2
Trient,VS,2006-01-04,Southern Alps,2000,-0.4684681328963521,-0.1560253102194948,2
Diemtigen,BE,2006-01-05,Western Alps,3000,-0.8781280149790752,0.290807589866517,2
Meiringen,BE,2006-01-05,Western Alps,3000,-0.7203334988582595,-0.45030632250106056,2
Bivio,GR,2006-01-05,Eastern Alps,3000,-0.6010672655782628,0.7128748025134732,2
Hasliberg,BE,2006-01-05,Western Alps,3000,0.3171316191124907,2.0827510681164854,0
Andermatt,UR,2006-01-06,Central Alps,3000,-0.9184973517801073,0.700245320531043,2
Diemtigen,BE,2006-01-06,Western Alps,3000,-1.0166699742167695,0.4834122239018902,3
Vouvry,VS,2006-01-08,Southern Alps,3000,-1.3672195691580036,-0.3398700545686011,3
Andermatt,UR,2006-01-08,Central Alps,3000,-1.0958989070492553,0.3538918958177161,2
Davos,GR,2006-01-08,Eastern Alps,3000,-1.1662043547208722,-0.09990117218310628,2
Saanen,BE,2006-01-08,Western Alps,3000,-1.4809043139167408,-0.3705519898426596,3
Engelberg,OW,2006-01-19,Central Alps,3000,1.1032284696191927,-0.26943477498674195,4
Davos,GR,2006-01-20,Eastern Alps,3000,-0.49688075395516573,-0.07585178312898404,3
Giswil / Flühli,OW,2006-01-20,Central Alps,3000,0.018823205152584857,0.0065260160241145575,3
Samnaun,GR,2006-01-23,Eastern Alps,3000,0.3668837088397417,0.9998908207859339,2
Davos,GR,2006-01-28,Eastern Alps,3000,-0.41988737312005336,0.8433764023507299,0
Bivio,GR,2006-01-28,Eastern Alps,2000,0.44274865922815143,1.4138062825215025,0
Bivio,GR,2006-01-28,Eastern Alps,2000,0.44274865922815143,1.4138062825215025,0
Diemtigen,BE,2006-01-29,Western Alps,2000,-1.2899005683296143,0.5765049154394625,3
Giswil,OW,2006-01-29,Central Alps,2000,-0.3909011017101317,0.5728518524214036,0
Andermatt,UR,2006-01-30,Central Alps,3000,-1.142409187255142,-0.08149404767713915,3
Andermatt,UR,2006-01-30,Central Alps,3000,-1.0690669221561282,-0.03100642764148283,3
Andermatt,UR,2006-01-30,Central Alps,3000,-1.142409187255142,-0.08149404767713915,3
Hospental / Andermatt (?),UR,2006-01-30,Central Alps,3000,-1.0690669221561282,-0.03100642764148283,3
Orsières,VS,2006-01-30,Southern Alps,3000,-1.0187505904615992,0.9526419301191177,3
Falera,GR,2006-01-31,Eastern Alps,3000,-1.3814244156403768,-0.15489160942906569,3
Ferden,VS,2006-02-01,Southern Alps,2000,-1.4145054451949597,-1.0211294439864975,3
Realp,UR,2006-02-01,Central Alps,3000,-1.829368246076781,-0.6940801340183206,3
Disentis/Mustér,GR,2006-02-04,Eastern Alps,2000,-1.0183838689637985,0.5553082412438727,2
Safien,GR,2006-02-05,Eastern Alps,3000,-0.8194649899664167,0.7223576629250678,2
Quinto,TI,2006-02-07,Southern Alps,3000,-0.7168258129627906,1.2503270754010751,0
Andermatt,UR,2006-02-11,Central Alps,3000,-0.2723307960561398,1.3047693922154893,2
Vals / Hinterrhein (?),GR,2006-02-11,Eastern Alps,3000,-0.32595771779088245,0.8243221232061086,2
Davos,GR,2006-02-11,Eastern Alps,3000,0.40827103155464706,-0.0035616633190480125,2
Avers,GR,2006-02-11,Eastern Alps,3000,-0.08329417847099889,0.8817398953557677,2
St. Antönien-Ascharina,GR,2006-02-12,Eastern Alps,3000,0.2380497373982881,-0.09539622916098685,2
Vilters-Wangs,SG,2006-02-16,Eastern Alps,2000,0.31063727339573594,1.836546603155024,0
Medel (Lucmagn),GR,2006-02-17,Eastern Alps,3000,1.3260545858258252,1.2401698011861932,0
Davos,GR,2006-02-17,Eastern Alps,3000,-0.09942268042286469,0.1650320402108868,2
Liddes,VS,2006-02-18,Southern Alps,3000,1.2519691285866368,2.073014782720746,0
Zweisimmen,GR,2006-02-18,Eastern Alps,2000,-0.021016672895021293,1.003008986071129,0
Bagnes,VS,2006-02-18,Southern Alps,3000,0.9779309481806914,1.275293221533592,0
Klosters-Serneus,GR,2006-02-19,Eastern Alps,3000,0.36378871109798844,1.030553135359885,0
Zermatt,VS,2006-02-19,Southern Alps,3000,0.7213378727727443,1.8232439064904369,0
Silvaplana,GR,2006-02-20,Eastern Alps,3000,-0.04206465100207506,0.5848383717908232,2
Langwies,GR,2006-02-20,Eastern Alps,3000,-0.24573692494463592,0.08314448165746016,2
Davos,GR,2006-02-20,Eastern Alps,3000,-0.1962900056811794,0.6809465807890898,0
Obersaxen,GR,2006-02-20,Eastern Alps,3000,-0.38390230244283635,0.41955267525816947,3
Davos,GR,2006-02-20,Eastern Alps,3000,-0.3214060435550456,0.3753738212325045,2
Nax,VS,2006-02-20,Southern Alps,3000,0.2632833486934369,0.3306946524457506,2
Disentis/Mustér,GR,2006-02-20,Eastern Alps,3000,0.3371193472806015,1.295533214498381,0
Klosters-Serneus,GR,2006-02-21,Eastern Alps,3000,0.05625347041772839,-0.7215153121621785,2
Orsières,VS,2006-02-21,Southern Alps,3000,-0.6894926088834051,0.21790142626795064,2
Surcuolm,GR,2006-02-21,Eastern Alps,2000,0.22071321737908772,-0.8385697919604639,2
Silvaplana,GR,2006-02-22,Eastern Alps,3000,-0.7065009325369286,-0.42197315282703635,2
Collombey-Muraz,VS,2006-02-22,Southern Alps,2000,-1.4894776356801203,-0.47633479437620896,3
Chalais,VS,2006-02-23,Southern Alps,3000,-0.7807072071351165,-0.7008933465599376,2
Tavetsch/Tujetsch,GR,2006-02-23,Eastern Alps,3000,-0.21396804177552248,-0.10194439447237125,2
Liddes,VS,2006-02-23,Southern Alps,3000,-0.7772668822058896,0.2182520340774571,2
Zermatt,VS,2006-02-25,Southern Alps,3000,0.1767949426186365,1.409112527870293,0
Hasliberg,BE,2006-02-25,Western Alps,3000,-0.49258001536451934,0.0673933177811715,2
Zermatt,VS,2006-02-25,Southern Alps,4000,0.1767949426186365,1.409112527870293,0
